uid,date,data,timestamp
user1,2020-01-23 12:50:55.148,0,1579801855
user1,2020-01-23 13:05:01.240,1,1579802701
user1,2020-01-23 13:05:45.664,0,1579802745
user1,2020-01-23 13:06:13.674,1,1579802773
user1,2020-01-23 13:06:23.947,0,1579802783
user1,2020-01-23 13:06:48.930,1,1579802808
user1,2020-01-23 13:50:25.073,0,1579805425
user1,2020-01-23 13:53:04.430,1,1579805584
user1,2020-01-23 13:53:22.614,0,1579805602
user1,2020-01-23 14:00:32.094,1,1579806032
user1,2020-01-23 14:00:34.941,0,1579806034
user1,2020-01-23 14:01:25.891,1,1579806085
user1,2020-01-23 14:02:23.713,0,1579806143
user1,2020-01-23 14:06:52.230,1,1579806412
user1,2020-01-23 14:11:32.210,0,1579806692
user1,2020-01-23 14:15:35.887,1,1579806935
user1,2020-01-23 14:28:46.484,0,1579807726
user1,2020-01-23 14:33:34.548,1,1579808014
user1,2020-01-23 14:36:30.690,0,1579808190
user1,2020-01-23 15:06:34.043,1,1579809994
user1,2020-01-23 15:07:18.811,0,1579810038
user1,2020-01-23 15:07:32.187,1,1579810052
user1,2020-01-23 15:17:13.875,0,1579810633
user1,2020-01-23 15:27:19.842,1,1579811239
user1,2020-01-23 15:29:43.043,0,1579811383
user1,2020-01-23 15:53:34.512,1,1579812814
user1,2020-01-23 15:53:49.351,0,1579812829
user1,2020-01-23 15:53:49.611,1,1579812829
user1,2020-01-23 15:53:57.961,0,1579812837
user1,2020-01-23 15:55:57.632,1,1579812957
user1,2020-01-23 15:56:00.076,0,1579812960
user1,2020-01-23 16:01:57.561,1,1579813317
user1,2020-01-23 16:02:00.737,0,1579813320
user1,2020-01-23 16:06:04.869,1,1579813564
user1,2020-01-23 16:06:07.428,0,1579813567
user1,2020-01-23 16:06:08.209,1,1579813568
user1,2020-01-23 16:06:13.976,0,1579813573
user1,2020-01-23 16:09:04.328,1,1579813744
user1,2020-01-23 16:09:06.627,0,1579813746
user1,2020-01-23 16:10:30.348,1,1579813830
user1,2020-01-23 16:11:01.828,0,1579813861
user1,2020-01-23 16:19:29.497,1,1579814369
user1,2020-01-23 16:19:35.177,0,1579814375
user1,2020-01-23 17:20:32.022,1,1579818032
user1,2020-01-23 17:20:52.627,0,1579818052
user1,2020-01-23 17:25:31.023,1,1579818331
user1,2020-01-23 17:25:36.706,0,1579818336
user1,2020-01-23 17:56:50.901,1,1579820210
user1,2020-01-23 17:57:15.253,0,1579820235
user1,2020-01-23 17:59:03.040,1,1579820343
user1,2020-01-23 18:28:27.500,0,1579822107
user1,2020-01-23 18:30:28.256,1,1579822228
user1,2020-01-23 18:30:50.316,0,1579822250
user1,2020-01-23 18:31:15.361,1,1579822275
user1,2020-01-23 18:32:07.211,0,1579822327
user1,2020-01-23 18:35:14.611,1,1579822514
user1,2020-01-23 18:35:31.252,0,1579822531
user1,2020-01-23 18:39:34.571,1,1579822774
user1,2020-01-23 18:39:41.871,0,1579822781
user1,2020-01-23 18:49:08.262,1,1579823348
user1,2020-01-23 18:49:22.267,0,1579823362
user1,2020-01-23 19:13:40.438,1,1579824820
user1,2020-01-23 19:15:19.118,0,1579824919
user1,2020-01-23 19:15:19.378,1,1579824919
user1,2020-01-23 19:15:36.930,0,1579824936
user1,2020-01-23 19:16:38.739,1,1579824998
user1,2020-01-23 19:16:52.438,0,1579825012
user1,2020-01-23 19:35:28.476,1,1579826128
user1,2020-01-23 19:35:34.365,0,1579826134
user1,2020-01-23 19:35:35.897,1,1579826135
user1,2020-01-23 19:35:42.038,0,1579826142
user1,2020-01-23 19:38:19.045,1,1579826299
user1,2020-01-23 19:41:39.273,0,1579826499
user1,2020-01-23 19:42:48.448,1,1579826568
user1,2020-01-23 19:45:59.701,0,1579826759
user1,2020-01-23 19:47:47.400,1,1579826867
user1,2020-01-23 19:51:53.134,0,1579827113
user1,2020-01-23 19:58:42.940,1,1579827522
user1,2020-01-23 20:00:32.391,0,1579827632
user1,2020-01-23 20:02:38.358,1,1579827758
user1,2020-01-23 20:02:42.313,0,1579827762
user1,2020-01-23 20:12:11.440,1,1579828331
user1,2020-01-23 20:12:15.920,0,1579828335
user1,2020-01-23 20:14:22.798,1,1579828462
user1,2020-01-23 20:29:39.538,0,1579829379
user1,2020-01-23 20:40:43.369,1,1579830043
user1,2020-01-23 20:41:13.486,0,1579830073
user1,2020-01-23 20:49:12.611,1,1579830552
user1,2020-01-23 20:50:27.881,0,1579830627
user1,2020-01-23 20:50:31.581,1,1579830631
user1,2020-01-23 20:51:14.201,0,1579830674
user1,2020-01-23 21:36:21.020,1,1579833381
user1,2020-01-23 21:43:43.299,0,1579833823
user1,2020-01-23 21:45:02.841,1,1579833902
user1,2020-01-23 21:53:22.040,0,1579834402
user1,2020-01-23 22:05:48.997,1,1579835148
user1,2020-01-23 22:06:19.368,0,1579835179
user1,2020-01-23 23:19:37.918,1,1579839577
user1,2020-01-23 23:23:58.239,0,1579839838
user1,2020-01-23 23:28:45.690,1,1579840125
user1,2020-01-23 23:37:16.519,0,1579840636
user1,2020-01-23 23:37:39.203,1,1579840659
user1,2020-01-23 23:37:41.657,0,1579840661
user1,2020-01-23 23:45:15.845,1,1579841115
user1,2020-01-23 23:52:21.242,0,1579841541
user1,2020-01-23 23:55:14.552,1,1579841714
user1,2020-01-24 00:00:33.407,0,1579842033
user1,2020-01-24 00:03:55.928,1,1579842235
user1,2020-01-24 00:42:43.155,0,1579844563
user1,2020-01-24 00:43:48.105,1,1579844628
user1,2020-01-24 00:43:58.966,0,1579844638
user1,2020-01-24 00:52:31.759,1,1579845151
user1,2020-01-24 00:57:01.065,0,1579845421
user1,2020-01-24 01:00:03.170,1,1579845603
user1,2020-01-24 01:00:08.690,0,1579845608
user1,2020-01-24 01:09:23.144,1,1579846163
user1,2020-01-24 01:09:26.332,0,1579846166
user1,2020-01-24 01:20:11.835,1,1579846811
user1,2020-01-24 01:20:58.733,0,1579846858
user1,2020-01-24 01:31:02.384,1,1579847462
user1,2020-01-24 01:31:08.022,0,1579847468
user1,2020-01-24 01:42:21.191,1,1579848141
user1,2020-01-24 01:43:52.323,0,1579848232
user1,2020-01-24 01:50:09.036,1,1579848609
user1,2020-01-24 01:51:09.953,0,1579848669
user1,2020-01-24 01:53:47.872,1,1579848827
user1,2020-01-24 02:36:44.551,0,1579851404
user1,2020-01-24 02:36:58.499,1,1579851418
user1,2020-01-24 02:37:07.009,0,1579851427
user1,2020-01-24 02:39:19.009,1,1579851559
user1,2020-01-24 02:39:30.930,0,1579851570
user1,2020-01-24 02:42:20.713,1,1579851740
user1,2020-01-24 02:46:23.006,0,1579851983
user1,2020-01-24 10:16:03.555,1,1579878963
user1,2020-01-24 10:16:28.996,0,1579878988
user1,2020-01-24 10:55:35.368,1,1579881335
user1,2020-01-24 10:56:05.069,0,1579881365
user1,2020-01-24 10:58:12.302,1,1579881492
user1,2020-01-24 10:59:08.407,0,1579881548
user1,2020-01-24 10:59:52.375,1,1579881592
user1,2020-01-24 11:27:12.308,0,1579883232
user1,2020-01-24 11:28:20.749,1,1579883300
user1,2020-01-24 11:28:26.473,0,1579883306
user1,2020-01-24 11:38:40.588,1,1579883920
user1,2020-01-24 11:40:26.367,0,1579884026
user1,2020-01-24 11:47:50.713,1,1579884470
user1,2020-01-24 11:47:56.240,0,1579884476
user1,2020-01-24 11:48:17.490,1,1579884497
user1,2020-01-24 11:48:23.221,0,1579884503
user1,2020-01-24 11:49:35.575,1,1579884575
user1,2020-01-24 11:49:41.334,0,1579884581
user1,2020-01-24 11:57:36.742,1,1579885056
user1,2020-01-24 11:59:25.107,0,1579885165
user1,2020-01-24 11:59:51.204,1,1579885191
user1,2020-01-24 11:59:56.904,0,1579885196
user1,2020-01-24 12:00:11.970,1,1579885211
user1,2020-01-24 12:00:15.983,0,1579885215
user1,2020-01-24 12:02:52.046,1,1579885372
user1,2020-01-24 12:04:11.875,0,1579885451
user1,2020-01-24 12:04:12.976,1,1579885452
user1,2020-01-24 12:04:28.242,0,1579885468
user1,2020-01-24 12:04:31.940,1,1579885471
user1,2020-01-24 12:04:37.657,0,1579885477
user1,2020-01-24 12:04:38.279,1,1579885478
user1,2020-01-24 12:04:43.878,0,1579885483
user1,2020-01-24 12:31:26.608,1,1579887086
user1,2020-01-24 12:33:25.687,0,1579887205
user1,2020-01-24 12:53:59.493,1,1579888439
user1,2020-01-24 12:55:23.618,0,1579888523
user1,2020-01-24 12:56:37.757,1,1579888597
user1,2020-01-24 12:56:39.296,0,1579888599
user1,2020-01-24 12:58:02.933,1,1579888682
user1,2020-01-24 12:58:53.937,0,1579888733
user1,2020-01-24 12:59:03.822,1,1579888743
user1,2020-01-24 12:59:11.609,0,1579888751
user1,2020-01-24 12:59:12.454,1,1579888752
user1,2020-01-24 12:59:20.555,0,1579888760
user1,2020-01-24 12:59:39.153,1,1579888779
user1,2020-01-24 13:00:23.520,0,1579888823
user1,2020-01-24 13:04:58.668,1,1579889098
user1,2020-01-24 13:05:00.345,0,1579889100
user1,2020-01-24 13:10:28.335,1,1579889428
user1,2020-01-24 13:10:34.058,0,1579889434
user1,2020-01-24 13:22:20.743,1,1579890140
user1,2020-01-24 13:22:23.707,0,1579890143
user1,2020-01-24 13:23:34.095,1,1579890214
user1,2020-01-24 13:24:53.617,0,1579890293
user1,2020-01-24 13:25:19.779,1,1579890319
user1,2020-01-24 13:25:41.726,0,1579890341
user1,2020-01-24 13:26:57.489,1,1579890417
user1,2020-01-24 13:27:03.224,0,1579890423
user1,2020-01-24 13:27:16.648,1,1579890436
user1,2020-01-24 13:27:26.953,0,1579890446
user1,2020-01-24 13:37:17.706,1,1579891037
user1,2020-01-24 13:37:53.342,0,1579891073
user1,2020-01-24 13:40:13.589,1,1579891213
user1,2020-01-24 13:40:38.236,0,1579891238
user1,2020-01-24 13:41:31.832,1,1579891291
user1,2020-01-24 13:41:55.973,0,1579891315
user1,2020-01-24 13:45:17.661,1,1579891517
user1,2020-01-24 13:45:38.006,0,1579891538
user1,2020-01-24 13:46:02.078,1,1579891562
user1,2020-01-24 13:46:13.460,0,1579891573
user1,2020-01-24 13:47:47.799,1,1579891667
user1,2020-01-24 13:47:49.721,0,1579891669
user1,2020-01-24 13:48:07.696,1,1579891687
user1,2020-01-24 13:48:15.953,0,1579891695
user1,2020-01-24 13:52:54.569,1,1579891974
user1,2020-01-24 13:54:38.309,0,1579892078
user1,2020-01-24 14:06:11.714,1,1579892771
user1,2020-01-24 14:13:36.381,0,1579893216
user1,2020-01-24 14:21:05.178,1,1579893665
user1,2020-01-24 14:29:40.885,0,1579894180
user1,2020-01-24 14:30:04.318,1,1579894204
user1,2020-01-24 14:30:49.351,0,1579894249
user1,2020-01-24 14:33:22.181,1,1579894402
user1,2020-01-24 14:33:27.854,0,1579894407
user1,2020-01-24 14:38:32.624,1,1579894712
user1,2020-01-24 14:38:39.668,0,1579894719
user1,2020-01-24 14:57:20.913,1,1579895840
user1,2020-01-24 14:57:37.594,0,1579895857
user1,2020-01-24 15:07:59.388,1,1579896479
user1,2020-01-24 15:08:10.334,0,1579896490
user1,2020-01-24 15:11:54.690,1,1579896714
user1,2020-01-24 15:12:38.058,0,1579896758
user1,2020-01-24 15:14:34.615,1,1579896874
user1,2020-01-24 15:16:03.075,0,1579896963
user1,2020-01-24 15:16:04.994,1,1579896964
user1,2020-01-24 15:16:16.124,0,1579896976
user1,2020-01-24 15:17:38.674,1,1579897058
user1,2020-01-24 15:18:44.095,0,1579897124
user1,2020-01-24 15:18:57.951,1,1579897137
user1,2020-01-24 15:19:02.631,0,1579897142
user1,2020-01-24 15:20:53.220,1,1579897253
user1,2020-01-24 15:21:01.145,0,1579897261
user1,2020-01-24 15:27:38.194,1,1579897658
user1,2020-01-24 15:27:48.677,0,1579897668
user1,2020-01-24 15:27:59.885,1,1579897679
user1,2020-01-24 15:28:02.072,0,1579897682
user1,2020-01-24 15:32:33.303,1,1579897953
user1,2020-01-24 15:33:33.325,0,1579898013
user1,2020-01-24 15:45:35.038,1,1579898735
user1,2020-01-24 15:45:50.647,0,1579898750
user1,2020-01-24 15:48:21.487,1,1579898901
user1,2020-01-24 15:48:27.249,0,1579898907
user1,2020-01-24 15:48:37.997,1,1579898917
user1,2020-01-24 15:49:17.927,0,1579898957
user1,2020-01-24 15:50:03.887,1,1579899003
user1,2020-01-24 15:51:57.808,0,1579899117
user1,2020-01-24 15:52:26.987,1,1579899146
user1,2020-01-24 15:53:35.969,0,1579899215
user1,2020-01-24 15:54:39.848,1,1579899279
user1,2020-01-24 15:54:59.687,0,1579899299
user1,2020-01-24 15:55:06.088,1,1579899306
user1,2020-01-24 15:55:08.007,0,1579899308
user1,2020-01-24 15:55:49.489,1,1579899349
user1,2020-01-24 15:56:33.249,0,1579899393
user1,2020-01-24 15:57:01.668,1,1579899421
user1,2020-01-24 15:59:24.635,0,1579899564
user1,2020-01-24 15:59:24.986,1,1579899564
user1,2020-01-24 16:03:47.381,0,1579899827
user1,2020-01-24 17:16:11.155,1,1579904171
user1,2020-01-24 17:16:13.484,0,1579904173
user1,2020-01-24 17:25:00.759,1,1579904700
user1,2020-01-24 17:25:07.276,0,1579904707
user1,2020-01-24 17:25:19.434,1,1579904719
user1,2020-01-24 17:28:23.275,0,1579904903
user1,2020-01-24 17:30:20.750,1,1579905020
user1,2020-01-24 17:30:26.532,0,1579905026
user1,2020-01-24 17:30:35.032,1,1579905035
user1,2020-01-24 17:33:06.729,0,1579905186
user1,2020-01-24 17:34:08.858,1,1579905248
user1,2020-01-24 17:51:56.361,0,1579906316
user1,2020-01-24 17:51:56.457,1,1579906316
user1,2020-01-24 17:51:57.680,0,1579906317
user1,2020-01-24 17:55:47.506,1,1579906547
user1,2020-01-24 17:55:49.187,0,1579906549
user1,2020-01-24 18:03:35.842,1,1579907015
user1,2020-01-24 18:03:44.803,0,1579907024
user1,2020-01-24 18:05:49.842,1,1579907149
user1,2020-01-24 18:06:28.763,0,1579907188
user1,2020-01-24 18:07:09.604,1,1579907229
user1,2020-01-24 18:07:26.368,0,1579907246
user1,2020-01-24 18:12:13.204,1,1579907533
user1,2020-01-24 18:13:40.979,0,1579907620
user1,2020-01-24 18:20:43.743,1,1579908043
user1,2020-01-24 18:21:39.332,0,1579908099
user1,2020-01-24 18:21:42.119,1,1579908102
user1,2020-01-24 18:21:44.555,0,1579908104
user1,2020-01-24 18:22:08.345,1,1579908128
user1,2020-01-24 18:22:13.963,0,1579908133
user1,2020-01-24 18:22:36.743,1,1579908156
user1,2020-01-24 18:22:42.384,0,1579908162
user1,2020-01-24 18:27:23.983,1,1579908443
user1,2020-01-24 18:27:55.983,0,1579908475
user1,2020-01-24 18:39:24.286,1,1579909164
user1,2020-01-24 18:39:31.326,0,1579909171
user1,2020-01-24 18:40:58.506,1,1579909258
user1,2020-01-24 18:41:04.128,0,1579909264
user1,2020-01-24 18:41:11.947,1,1579909271
user1,2020-01-24 18:41:17.707,0,1579909277
user1,2020-01-24 18:41:38.947,1,1579909298
user1,2020-01-24 18:41:44.588,0,1579909304
user1,2020-01-24 18:42:11.967,1,1579909331
user1,2020-01-24 18:42:20.546,0,1579909340
user1,2020-01-24 18:42:25.298,1,1579909345
user1,2020-01-24 18:42:31.046,0,1579909351
user1,2020-01-24 18:44:51.772,1,1579909491
user1,2020-01-24 18:44:57.532,0,1579909497
user1,2020-01-24 18:55:51.967,1,1579910151
user1,2020-01-24 18:56:32.790,0,1579910192
user1,2020-01-24 19:00:36.539,1,1579910436
user1,2020-01-24 19:01:29.779,0,1579910489
user1,2020-01-24 19:13:08.302,1,1579911188
user1,2020-01-24 19:58:00.434,0,1579913880
user1,2020-01-24 20:00:34.351,1,1579914034
user1,2020-01-24 20:16:34.793,0,1579914994
user1,2020-01-24 20:24:32.694,1,1579915472
user1,2020-01-24 20:25:45.013,0,1579915545
user1,2020-01-24 20:26:25.200,1,1579915585
user1,2020-01-24 20:26:40.565,0,1579915600
user1,2020-01-24 20:37:05.078,1,1579916225
user1,2020-01-24 20:37:10.752,0,1579916230
user1,2020-01-24 21:09:52.397,1,1579918192
user1,2020-01-24 21:11:06.615,0,1579918266
user1,2020-01-24 21:43:31.928,1,1579920211
user1,2020-01-24 22:08:32.924,0,1579921712
user1,2020-01-24 22:20:53.519,1,1579922453
user1,2020-01-24 22:21:43.440,0,1579922503
user1,2020-01-24 22:22:33.099,1,1579922553
user1,2020-01-24 22:28:33.900,0,1579922913
user1,2020-01-24 22:28:52.792,1,1579922932
user1,2020-01-24 22:32:01.154,0,1579923121
user1,2020-01-24 22:32:02.553,1,1579923122
user1,2020-01-24 22:35:55.243,0,1579923355
user1,2020-01-24 22:38:35.769,1,1579923515
user1,2020-01-24 22:38:49.525,0,1579923529
user1,2020-01-24 22:40:52.851,1,1579923652
user1,2020-01-24 22:41:26.739,0,1579923686
user1,2020-01-24 22:44:03.658,1,1579923843
user1,2020-01-24 22:44:08.283,0,1579923848
user1,2020-01-24 22:44:16.111,1,1579923856
user1,2020-01-24 22:45:33.436,0,1579923933
user1,2020-01-24 22:47:03.065,1,1579924023
user1,2020-01-24 22:47:15.568,0,1579924035
user1,2020-01-24 23:06:52.371,1,1579925212
user1,2020-01-24 23:10:24.200,0,1579925424
user1,2020-01-24 23:11:37.592,1,1579925497
user1,2020-01-24 23:16:45.838,0,1579925805
user1,2020-01-24 23:19:54.723,1,1579925994
user1,2020-01-24 23:20:00.599,0,1579926000
user1,2020-01-24 23:22:05.519,1,1579926125
user1,2020-01-24 23:22:09.359,0,1579926129
user1,2020-01-24 23:36:11.698,1,1579926971
user1,2020-01-24 23:37:34.519,0,1579927054
user1,2020-01-24 23:40:32.263,1,1579927232
user1,2020-01-24 23:44:23.641,0,1579927463
user1,2020-01-24 23:45:31.059,1,1579927531
user1,2020-01-24 23:45:39.369,0,1579927539
user1,2020-01-24 23:47:15.260,1,1579927635
user1,2020-01-24 23:47:17.809,0,1579927637
user1,2020-01-25 01:22:48.989,1,1579933368
user1,2020-01-25 01:23:09.582,0,1579933389
user1,2020-01-25 01:46:29.538,1,1579934789
user1,2020-01-25 01:46:35.134,0,1579934795
user1,2020-01-25 09:30:03.325,1,1579962603
user1,2020-01-25 09:31:05.365,0,1579962665
user1,2020-01-25 10:12:07.009,1,1579965127
user1,2020-01-25 10:14:20.072,0,1579965260
user1,2020-01-25 10:20:34.265,1,1579965634
user1,2020-01-25 10:20:36.062,0,1579965636
user1,2020-01-25 10:22:03.362,1,1579965723
user1,2020-01-25 10:22:05.664,0,1579965725
user1,2020-01-25 10:40:46.506,1,1579966846
user1,2020-01-25 10:41:09.553,0,1579966869
user1,2020-01-25 10:50:44.832,1,1579967444
user1,2020-01-25 10:50:46.875,0,1579967446
user1,2020-01-25 10:50:47.658,1,1579967447
user1,2020-01-25 10:51:06.713,0,1579967466
user1,2020-01-25 10:54:58.401,1,1579967698
user1,2020-01-25 10:55:39.979,0,1579967739
user1,2020-01-25 10:59:29.572,1,1579967969
user1,2020-01-25 10:59:31.911,0,1579967971
user1,2020-01-25 11:08:10.691,1,1579968490
user1,2020-01-25 11:52:15.263,0,1579971135
user1,2020-01-25 11:54:00.691,1,1579971240
user1,2020-01-25 11:54:10.032,0,1579971250
user1,2020-01-25 11:57:46.492,1,1579971466
user1,2020-01-25 11:57:51.993,0,1579971471
user1,2020-01-25 11:57:52.453,1,1579971472
user1,2020-01-25 11:58:00.338,0,1579971480
user1,2020-01-25 12:02:56.492,1,1579971776
user1,2020-01-25 12:03:05.209,0,1579971785
user1,2020-01-25 12:07:45.789,1,1579972065
user1,2020-01-25 12:07:51.426,0,1579972071
user1,2020-01-25 12:11:24.535,1,1579972284
user1,2020-01-25 12:12:17.604,0,1579972337
user1,2020-01-25 12:12:17.845,1,1579972337
user1,2020-01-25 12:12:27.966,0,1579972347
user1,2020-01-25 12:14:00.644,1,1579972440
user1,2020-01-25 12:14:09.085,0,1579972449
user1,2020-01-25 12:15:16.164,1,1579972516
user1,2020-01-25 12:15:37.293,0,1579972537
user1,2020-01-25 12:16:17.203,1,1579972577
user1,2020-01-25 12:17:08.665,0,1579972628
user1,2020-01-25 12:17:08.803,1,1579972628
user1,2020-01-25 12:17:18.907,0,1579972638
user1,2020-01-25 12:22:12.210,1,1579972932
user1,2020-01-25 12:22:15.164,0,1579972935
user1,2020-01-25 12:22:31.944,1,1579972951
user1,2020-01-25 12:22:47.253,0,1579972967
user1,2020-01-25 12:24:10.744,1,1579973050
user1,2020-01-25 12:24:16.430,0,1579973056
user1,2020-01-25 12:24:31.246,1,1579973071
user1,2020-01-25 12:24:36.990,0,1579973076
user1,2020-01-25 12:28:02.684,1,1579973282
user1,2020-01-25 12:28:07.305,0,1579973287
user1,2020-01-25 12:33:51.444,1,1579973631
user1,2020-01-25 12:33:59.131,0,1579973639
user1,2020-01-25 12:35:11.594,1,1579973711
user1,2020-01-25 12:35:20.243,0,1579973720
user1,2020-01-25 12:36:52.230,1,1579973812
user1,2020-01-25 12:37:46.967,0,1579973866
user1,2020-01-25 12:38:29.989,1,1579973909
user1,2020-01-25 12:38:35.734,0,1579973915
user1,2020-01-25 12:38:37.088,1,1579973917
user1,2020-01-25 12:38:42.750,0,1579973922
user1,2020-01-25 12:39:19.233,1,1579973959
user1,2020-01-25 12:39:39.535,0,1579973979
user1,2020-01-25 12:40:06.036,1,1579974006
user1,2020-01-25 12:40:40.838,0,1579974040
user1,2020-01-25 12:45:04.676,1,1579974304
user1,2020-01-25 12:45:10.934,0,1579974310
user1,2020-01-25 12:46:35.414,1,1579974395
user1,2020-01-25 12:46:41.055,0,1579974401
user1,2020-01-25 12:46:56.795,1,1579974416
user1,2020-01-25 12:47:02.305,0,1579974422
user1,2020-01-25 12:47:14.835,1,1579974434
user1,2020-01-25 12:47:20.355,0,1579974440
user1,2020-01-25 12:47:58.115,1,1579974478
user1,2020-01-25 12:48:03.994,0,1579974483
user1,2020-01-25 12:48:04.256,1,1579974484
user1,2020-01-25 12:48:09.499,0,1579974489
user1,2020-01-25 12:48:31.134,1,1579974511
user1,2020-01-25 12:48:36.763,0,1579974516
user1,2020-01-25 12:48:51.234,1,1579974531
user1,2020-01-25 12:48:57.877,0,1579974537
user1,2020-01-25 12:49:01.974,1,1579974541
user1,2020-01-25 12:49:07.621,0,1579974547
user1,2020-01-25 12:49:09.914,1,1579974549
user1,2020-01-25 12:49:43.456,0,1579974583
user1,2020-01-25 12:50:05.595,1,1579974605
user1,2020-01-25 12:50:09.055,0,1579974609
user1,2020-01-25 12:51:29.434,1,1579974689
user1,2020-01-25 12:51:34.934,0,1579974694
user1,2020-01-25 12:51:36.355,1,1579974696
user1,2020-01-25 12:52:17.174,0,1579974737
user1,2020-01-25 12:52:20.256,1,1579974740
user1,2020-01-25 12:52:28.197,0,1579974748
user1,2020-01-25 12:53:57.157,1,1579974837
user1,2020-01-25 12:54:02.775,0,1579974842
user1,2020-01-25 12:56:35.236,1,1579974995
user1,2020-01-25 12:57:22.717,0,1579975042
user1,2020-01-25 13:38:46.683,1,1579977526
user1,2020-01-25 13:38:52.444,0,1579977532
user1,2020-01-25 13:52:25.144,1,1579978345
user1,2020-01-25 13:52:58.749,0,1579978378
user1,2020-01-25 13:53:29.983,1,1579978409
user1,2020-01-25 13:53:32.023,0,1579978412
user1,2020-01-25 13:54:58.786,1,1579978498
user1,2020-01-25 13:55:20.191,0,1579978520
user1,2020-01-25 14:17:36.375,1,1579979856
user1,2020-01-25 14:17:42.134,0,1579979862
user1,2020-01-25 14:17:59.444,1,1579979879
user1,2020-01-25 14:18:36.954,0,1579979916
user1,2020-01-25 14:23:58.312,1,1579980238
user1,2020-01-25 14:24:00.948,0,1579980240
user1,2020-01-25 14:24:06.069,1,1579980246
user1,2020-01-25 14:24:15.367,0,1579980255
user1,2020-01-25 14:46:56.312,1,1579981616
user1,2020-01-25 14:47:12.953,0,1579981632
user1,2020-01-25 14:49:46.315,1,1579981786
user1,2020-01-25 15:00:14.346,0,1579982414
user1,2020-01-25 15:00:29.217,1,1579982429
user1,2020-01-25 15:05:01.480,0,1579982701
user1,2020-01-25 15:10:21.595,1,1579983021
user1,2020-01-25 15:14:17.835,0,1579983257
user1,2020-01-25 15:31:58.736,1,1579984318
user1,2020-01-25 15:32:40.267,0,1579984360
user1,2020-01-25 15:33:23.803,1,1579984403
user1,2020-01-25 15:36:42.576,0,1579984602
user1,2020-01-25 16:13:48.970,1,1579986828
user1,2020-01-25 16:32:59.542,0,1579987979
user1,2020-01-25 16:38:29.630,1,1579988309
user1,2020-01-25 16:38:35.144,0,1579988315
user1,2020-01-25 16:39:03.594,1,1579988343
user1,2020-01-25 16:41:22.868,0,1579988482
user1,2020-01-25 16:43:49.407,1,1579988629
user1,2020-01-25 16:43:55.178,0,1579988635
user1,2020-01-25 16:44:08.046,1,1579988648
user1,2020-01-25 16:44:16.493,0,1579988656
user1,2020-01-25 16:44:47.941,1,1579988687
user1,2020-01-25 16:47:02.463,0,1579988822
user1,2020-01-25 16:47:31.292,1,1579988851
user1,2020-01-25 16:49:16.703,0,1579988956
user1,2020-01-25 16:49:29.812,1,1579988969
user1,2020-01-25 16:49:37.463,0,1579988977
user1,2020-01-25 16:51:36.039,1,1579989096
user1,2020-01-25 16:51:54.854,0,1579989114
user1,2020-01-25 16:54:51.184,1,1579989291
user1,2020-01-25 17:02:20.872,0,1579989740
user1,2020-01-25 17:07:34.242,1,1579990054
user1,2020-01-25 17:07:43.203,0,1579990063
user1,2020-01-25 17:07:50.762,1,1579990070
user1,2020-01-25 17:09:04.292,0,1579990144
user1,2020-01-25 17:09:14.286,1,1579990154
user1,2020-01-25 17:52:18.217,0,1579992738
user1,2020-01-25 17:53:53.209,1,1579992833
user1,2020-01-25 17:54:10.045,0,1579992850
user1,2020-01-25 18:13:30.130,1,1579994010
user1,2020-01-25 18:20:38.450,0,1579994438
user1,2020-01-25 18:23:49.351,1,1579994629
user1,2020-01-25 18:29:05.747,0,1579994945
user1,2020-01-25 18:31:31.003,1,1579995091
user1,2020-01-25 19:04:15.967,0,1579997055
user1,2020-01-25 19:16:06.956,1,1579997766
user1,2020-01-25 19:20:25.345,0,1579998025
user1,2020-01-25 19:24:57.687,1,1579998297
user1,2020-01-25 19:31:57.960,0,1579998717
user1,2020-01-25 19:32:04.875,1,1579998724
user1,2020-01-25 19:39:46.115,0,1579999186
user1,2020-01-25 20:16:47.901,1,1580001407
user1,2020-01-25 20:16:54.160,0,1580001414
user1,2020-01-25 20:16:55.717,1,1580001415
user1,2020-01-25 20:23:44.309,0,1580001824
user1,2020-01-25 20:23:52.851,1,1580001832
user1,2020-01-25 20:26:38.440,0,1580001998
user1,2020-01-25 20:27:42.365,1,1580002062
user1,2020-01-25 20:28:52.872,0,1580002132
user1,2020-01-25 20:29:09.203,1,1580002149
user1,2020-01-25 20:29:18.161,0,1580002158
user1,2020-01-25 20:29:31.721,1,1580002171
user1,2020-01-25 20:29:38.384,0,1580002178
user1,2020-01-25 20:29:42.084,1,1580002182
user1,2020-01-25 20:29:48.887,0,1580002188
user1,2020-01-25 20:29:57.441,1,1580002197
user1,2020-01-25 20:35:00.217,0,1580002500
user1,2020-01-25 20:39:03.680,1,1580002743
user1,2020-01-25 20:39:33.664,0,1580002773
user1,2020-01-25 21:12:20.168,1,1580004740
user1,2020-01-25 21:12:21.703,0,1580004741
user1,2020-01-25 21:12:24.234,1,1580004744
user1,2020-01-25 21:12:26.890,0,1580004746
user1,2020-01-25 21:18:18.282,1,1580005098
user1,2020-01-25 21:18:23.901,0,1580005103
user1,2020-01-25 21:18:27.104,1,1580005107
user1,2020-01-25 21:18:38.884,0,1580005118
user1,2020-01-25 21:18:40.802,1,1580005120
user1,2020-01-25 21:18:46.566,0,1580005126
