data,day,uid,timestamp
com.google.android.youtube,2020-09-23 13:34:47.507,user1,1600882487
com.google.android.youtube,2020-09-23 13:38:47.632,user1,1600882727
com.sec.android.app.launcher,2020-09-23 13:58:43.793,user1,1600883923
com.groupme.android,2020-09-23 15:03:43.747,user1,1600887823
com.sec.android.app.launcher,2020-09-23 15:33:43.753,user1,1600889623
com.google.android.youtube,2020-09-23 19:47:44.045,user1,1600904864
com.google.android.youtube,2020-09-23 19:49:44.076,user1,1600904984
com.google.android.youtube,2020-09-23 19:51:44.155,user1,1600905104
com.google.android.youtube,2020-09-23 19:53:44.164,user1,1600905224
com.google.android.youtube,2020-09-23 19:55:44.171,user1,1600905344
com.google.android.youtube,2020-09-23 19:57:44.177,user1,1600905464
com.google.android.youtube,2020-09-23 20:03:44.572,user1,1600905824
com.konylabs.capitalone,2020-09-23 20:07:44.730,user1,1600906064
com.konylabs.capitalone,2020-09-23 20:09:44.742,user1,1600906184
com.groupme.android,2020-09-23 23:08:43.904,user1,1600916923
com.google.android.youtube,2020-09-23 23:40:43.992,user1,1600918843
com.google.android.youtube,2020-09-23 23:46:44.381,user1,1600919204
com.google.android.youtube,2020-09-23 23:48:46.910,user1,1600919326
com.google.android.youtube,2020-09-23 23:54:47.165,user1,1600919687
com.google.android.youtube,2020-09-23 23:56:47.249,user1,1600919807
com.google.android.youtube,2020-09-23 23:58:47.263,user1,1600919927
com.samsung.android.messaging,2020-09-24 00:08:44.063,user1,1600920524
com.google.android.youtube,2020-09-24 11:37:44.161,user1,1600961864
com.google.android.youtube,2020-09-24 11:39:44.174,user1,1600961984
com.google.android.youtube,2020-09-24 11:41:44.183,user1,1600962104
com.google.android.youtube,2020-09-24 11:43:44.204,user1,1600962224
com.novel.fiction.read.story.book,2020-09-24 11:45:44.240,user1,1600962344
com.google.android.youtube,2020-09-24 12:13:44.042,user1,1600964024
com.google.android.youtube,2020-09-24 12:17:44.237,user1,1600964264
com.google.android.youtube,2020-09-24 12:19:44.252,user1,1600964384
com.google.android.youtube,2020-09-24 12:21:44.273,user1,1600964504
com.google.android.youtube,2020-09-24 12:31:44.868,user1,1600965104
com.google.android.youtube,2020-09-24 12:53:44.036,user1,1600966424
com.google.android.youtube,2020-09-24 12:55:44.089,user1,1600966544
com.google.android.youtube,2020-09-24 13:03:46.701,user1,1600967026
com.google.android.youtube,2020-09-24 13:07:46.960,user1,1600967266
com.google.android.youtube,2020-09-24 13:09:46.971,user1,1600967386
com.google.android.youtube,2020-09-24 13:11:46.990,user1,1600967506
com.google.android.youtube,2020-09-24 13:13:47.000,user1,1600967627
com.google.android.youtube,2020-09-24 13:15:47.007,user1,1600967747
com.google.android.youtube,2020-09-24 14:13:44.013,user1,1600971224
com.google.android.youtube,2020-09-24 14:23:44.538,user1,1600971824
com.google.android.youtube,2020-09-24 14:27:44.645,user1,1600972064
com.google.android.youtube,2020-09-24 14:29:44.664,user1,1600972184
com.google.android.youtube,2020-09-24 14:53:45.944,user1,1600973625
com.google.android.youtube,2020-09-24 14:59:46.234,user1,1600973986
com.google.android.youtube,2020-09-24 15:03:46.387,user1,1600974226
com.google.android.youtube,2020-09-24 15:05:46.397,user1,1600974346
com.google.android.youtube,2020-09-24 15:09:46.526,user1,1600974586
com.google.android.youtube,2020-09-24 15:13:46.703,user1,1600974826
com.google.android.youtube,2020-09-24 15:23:44.092,user1,1600975424
com.google.android.youtube,2020-09-24 15:27:44.278,user1,1600975664
com.google.android.youtube,2020-09-24 15:29:44.296,user1,1600975784
com.google.android.youtube,2020-09-24 15:35:44.598,user1,1600976144
com.google.android.youtube,2020-09-24 15:39:44.766,user1,1600976384
com.google.android.youtube,2020-09-24 15:41:44.780,user1,1600976504
com.google.android.youtube,2020-09-24 15:43:44.793,user1,1600976624
com.google.android.youtube,2020-09-24 15:51:45.286,user1,1600977105
com.google.android.youtube,2020-09-24 15:53:45.296,user1,1600977225
com.sec.android.app.launcher,2020-09-24 16:09:45.631,user1,1600978185
com.google.android.youtube,2020-09-24 19:13:44.470,user1,1600989224
com.google.android.youtube,2020-09-24 19:19:44.664,user1,1600989584
com.google.android.youtube,2020-09-24 19:23:44.831,user1,1600989824
com.google.android.youtube,2020-09-24 19:25:44.845,user1,1600989944
com.google.android.youtube,2020-09-24 21:18:44.121,user1,1600996724
com.google.android.youtube,2020-09-24 21:23:43.819,user1,1600997023
com.google.android.youtube,2020-09-24 21:27:43.901,user1,1600997263
com.google.android.youtube,2020-09-24 21:38:43.757,user1,1600997923
com.google.android.youtube,2020-09-24 21:42:43.897,user1,1600998163
com.google.android.youtube,2020-09-24 21:46:44.022,user1,1600998404
com.google.android.youtube,2020-09-24 21:50:44.128,user1,1600998644
com.google.android.youtube,2020-09-24 22:03:43.895,user1,1600999423
com.google.android.youtube,2020-09-24 22:13:43.790,user1,1601000023
com.google.android.youtube,2020-09-24 22:15:43.802,user1,1601000143
com.google.android.youtube,2020-09-24 22:19:43.994,user1,1601000383
com.google.android.youtube,2020-09-24 22:23:44.203,user1,1601000624
com.google.android.youtube,2020-09-24 22:33:44.782,user1,1601001224
com.google.android.youtube,2020-09-24 22:35:44.792,user1,1601001344
com.google.android.youtube,2020-09-24 22:37:44.801,user1,1601001464
com.google.android.youtube,2020-09-24 22:53:45.773,user1,1601002425
com.android.chrome,2020-09-24 22:59:46.209,user1,1601002786
com.android.chrome,2020-09-24 23:03:46.339,user1,1601003026
com.android.chrome,2020-09-24 23:07:46.497,user1,1601003266
com.android.chrome,2020-09-24 23:09:46.502,user1,1601003386
com.android.chrome,2020-09-24 23:11:46.507,user1,1601003506
com.android.chrome,2020-09-24 23:13:46.548,user1,1601003626
com.android.chrome,2020-09-24 23:15:46.563,user1,1601003746
com.android.chrome,2020-09-24 23:19:46.727,user1,1601003986
com.android.chrome,2020-09-24 23:21:46.730,user1,1601004106
com.android.chrome,2020-09-24 23:23:46.734,user1,1601004226
com.android.chrome,2020-09-24 23:25:46.750,user1,1601004346
com.android.chrome,2020-09-24 23:27:46.769,user1,1601004466
com.android.chrome,2020-09-24 23:29:46.778,user1,1601004586
com.android.chrome,2020-09-24 23:31:46.801,user1,1601004706
com.google.android.youtube,2020-09-24 23:38:43.755,user1,1601005123
com.google.android.youtube,2020-09-24 23:46:44.148,user1,1601005604
com.google.android.youtube,2020-09-24 23:48:44.157,user1,1601005724
com.google.android.youtube,2020-09-24 23:50:44.167,user1,1601005844
com.google.android.youtube,2020-09-24 23:52:44.178,user1,1601005964
com.google.android.youtube,2020-09-24 23:54:44.213,user1,1601006084
com.sec.android.app.launcher,2020-09-24 23:56:44.220,user1,1601006204
com.google.android.youtube,2020-09-24 23:58:46.161,user1,1601006326
com.google.android.youtube,2020-09-25 00:02:46.240,user1,1601006566
com.google.android.youtube,2020-09-25 00:04:46.250,user1,1601006686
com.google.android.youtube,2020-09-25 00:06:46.257,user1,1601006806
com.sec.android.app.sbrowser,2020-09-25 11:38:43.849,user1,1601048323
com.microsoft.office.outlook,2020-09-25 11:40:43.855,user1,1601048443
com.sec.android.app.sbrowser,2020-09-25 11:42:43.874,user1,1601048563
com.google.android.gm,2020-09-25 11:44:43.891,user1,1601048683
com.google.android.gm,2020-09-25 11:48:44.045,user1,1601048924
com.sec.android.app.launcher,2020-09-25 13:17:57.980,user1,1601054277
com.google.android.youtube,2020-09-25 14:08:44.020,user1,1601057324
com.google.android.youtube,2020-09-25 14:26:44.892,user1,1601058404
com.google.android.youtube,2020-09-25 14:49:44.411,user1,1601059784
com.google.android.youtube,2020-09-25 14:51:44.420,user1,1601059904
com.google.android.youtube,2020-09-25 14:53:44.453,user1,1601060024
com.google.android.youtube,2020-09-25 14:57:44.585,user1,1601060264
com.google.android.youtube,2020-09-25 15:01:44.743,user1,1601060504
com.google.android.youtube,2020-09-25 15:03:44.788,user1,1601060624
com.sec.android.app.camera,2020-09-25 15:23:43.971,user1,1601061823
com.google.android.youtube,2020-09-25 15:25:44.042,user1,1601061944
com.google.android.youtube,2020-09-25 15:33:43.769,user1,1601062423
com.google.android.youtube,2020-09-25 15:35:43.782,user1,1601062543
com.google.android.youtube,2020-09-25 16:18:43.891,user1,1601065123
com.google.android.youtube,2020-09-25 16:22:44.016,user1,1601065364
com.google.android.youtube,2020-09-25 16:28:44.296,user1,1601065724
com.google.android.youtube,2020-09-25 16:30:44.312,user1,1601065844
com.google.android.youtube,2020-09-25 16:38:44.747,user1,1601066324
com.google.android.youtube,2020-09-25 16:40:44.760,user1,1601066444
com.google.android.youtube,2020-09-25 16:44:44.854,user1,1601066684
com.sec.android.gallery3d,2020-09-25 16:46:44.858,user1,1601066804
com.sec.android.gallery3d,2020-09-25 16:48:44.895,user1,1601066924
com.google.android.youtube,2020-09-25 17:03:43.836,user1,1601067823
com.google.android.youtube,2020-09-25 17:07:44.053,user1,1601068064
com.google.android.youtube,2020-09-25 17:15:44.446,user1,1601068544
com.android.systemui,2020-09-25 17:17:44.503,user1,1601068664
com.sec.android.app.launcher,2020-09-25 19:48:43.819,user1,1601077723
com.whatsapp,2020-09-26 12:13:43.756,user1,1601136823
com.whatsapp,2020-09-26 12:15:43.776,user1,1601136943
com.google.android.youtube,2020-09-26 12:17:43.792,user1,1601137063
com.google.android.youtube,2020-09-26 12:19:43.806,user1,1601137183
com.google.android.youtube,2020-09-26 12:21:43.822,user1,1601137303
com.google.android.youtube,2020-09-26 12:44:44.305,user1,1601138684
com.google.android.youtube,2020-09-26 12:48:44.421,user1,1601138924
com.google.android.youtube,2020-09-26 12:50:44.430,user1,1601139044
com.google.android.youtube,2020-09-26 12:53:43.792,user1,1601139223
com.google.android.youtube,2020-09-26 12:55:43.812,user1,1601139343
com.google.android.youtube,2020-09-26 12:57:43.828,user1,1601139463
com.google.android.youtube,2020-09-26 12:59:43.845,user1,1601139583
com.google.android.youtube,2020-09-26 13:17:44.661,user1,1601140664
com.google.android.youtube,2020-09-26 17:23:44.042,user1,1601155424
com.google.android.youtube,2020-09-26 17:25:44.108,user1,1601155544
com.google.android.youtube,2020-09-26 17:39:44.868,user1,1601156384
com.google.android.youtube,2020-09-26 17:41:44.882,user1,1601156504
com.google.android.youtube,2020-09-26 17:47:45.160,user1,1601156865
com.google.android.youtube,2020-09-26 17:53:45.384,user1,1601157225
com.google.android.youtube,2020-09-26 17:57:45.536,user1,1601157465
com.sec.android.app.launcher,2020-09-26 18:53:43.924,user1,1601160823
com.samsung.android.app.notes,2020-09-26 19:38:43.743,user1,1601163523
com.samsung.android.app.notes,2020-09-26 19:44:44.118,user1,1601163884
com.samsung.android.app.notes,2020-09-26 19:48:47.273,user1,1601164127
com.samsung.android.app.notes,2020-09-26 19:50:47.286,user1,1601164247
com.samsung.android.messaging,2020-09-26 20:33:43.759,user1,1601166823
com.samsung.android.messaging,2020-09-26 20:38:44.111,user1,1601167124
com.google.android.youtube,2020-09-27 01:30:43.907,user1,1601184643
com.google.android.youtube,2020-09-27 01:38:44.295,user1,1601185124
com.google.android.youtube,2020-09-27 01:44:44.569,user1,1601185484
com.google.android.youtube,2020-09-27 01:48:44.654,user1,1601185724
com.google.android.youtube,2020-09-27 01:50:44.756,user1,1601185844
com.google.android.youtube,2020-09-27 01:56:44.944,user1,1601186204
com.google.android.youtube,2020-09-27 01:58:44.963,user1,1601186324
com.google.android.youtube,2020-09-27 02:00:45.012,user1,1601186445
com.google.android.youtube,2020-09-27 02:08:45.450,user1,1601186925
com.google.android.youtube,2020-09-27 02:16:45.895,user1,1601187405
com.google.android.youtube,2020-09-27 02:20:45.966,user1,1601187645
com.withyotta.yotta,2020-09-27 02:28:44.082,user1,1601188124
com.samsung.android.incallui,2020-09-27 02:30:44.653,user1,1601188244
com.withyotta.yotta,2020-09-27 02:32:44.670,user1,1601188364
com.withyotta.yotta,2020-09-27 02:38:44.924,user1,1601188724
com.novel.fiction.read.story.book,2020-09-27 04:38:43.773,user1,1601195923
com.novel.fiction.read.story.book,2020-09-27 04:48:44.312,user1,1601196524
com.novel.fiction.read.story.book,2020-09-27 04:58:44.851,user1,1601197124
com.novel.fiction.read.story.book,2020-09-27 05:08:45.348,user1,1601197725
com.novel.fiction.read.story.book,2020-09-27 05:10:45.378,user1,1601197845
com.novel.fiction.read.story.book,2020-09-27 05:38:46.815,user1,1601199526
com.novel.fiction.read.story.book,2020-09-27 05:42:46.956,user1,1601199766
com.novel.fiction.read.story.book,2020-09-27 05:46:47.102,user1,1601200007
com.novel.fiction.read.story.book,2020-09-27 05:48:47.117,user1,1601200127
com.google.android.youtube,2020-09-27 13:30:44.223,user1,1601227844
com.google.android.youtube,2020-09-27 13:32:44.240,user1,1601227964
com.google.android.youtube,2020-09-27 13:42:44.861,user1,1601228564
com.google.android.youtube,2020-09-27 13:44:44.872,user1,1601228684
com.google.android.youtube,2020-09-27 13:46:44.894,user1,1601228804
com.google.android.youtube,2020-09-27 13:52:45.171,user1,1601229165
com.google.android.youtube,2020-09-27 13:54:45.190,user1,1601229285
com.google.android.youtube,2020-09-27 13:56:45.204,user1,1601229405
com.google.android.youtube,2020-09-27 13:58:45.226,user1,1601229525
com.google.android.youtube,2020-09-27 14:00:45.237,user1,1601229645
com.google.android.youtube,2020-09-27 14:04:45.460,user1,1601229885
com.google.android.youtube,2020-09-27 14:53:43.895,user1,1601232823
com.google.android.youtube,2020-09-27 14:55:43.904,user1,1601232943
com.google.android.youtube,2020-09-27 15:01:44.217,user1,1601233304
com.google.android.youtube,2020-09-27 15:03:44.227,user1,1601233424
com.google.android.youtube,2020-09-27 15:05:44.237,user1,1601233544
com.google.android.youtube,2020-09-27 15:07:44.257,user1,1601233664
com.google.android.youtube,2020-09-27 15:09:44.335,user1,1601233784
com.google.android.youtube,2020-09-27 15:11:44.345,user1,1601233904
com.google.android.youtube,2020-09-27 15:15:44.506,user1,1601234144
com.google.android.youtube,2020-09-27 15:19:44.726,user1,1601234384
com.google.android.youtube,2020-09-27 15:23:44.799,user1,1601234624
com.google.android.youtube,2020-09-27 15:25:44.808,user1,1601234744
com.google.android.youtube,2020-09-27 15:27:44.821,user1,1601234864
com.google.android.youtube,2020-09-27 15:29:44.848,user1,1601234984
com.google.android.youtube,2020-09-27 15:31:44.910,user1,1601235104
com.google.android.youtube,2020-09-27 15:35:45.059,user1,1601235345
com.google.android.youtube,2020-09-27 15:37:45.071,user1,1601235465
com.google.android.youtube,2020-09-27 15:39:47.832,user1,1601235587
com.google.android.youtube,2020-09-27 15:41:47.907,user1,1601235707
com.google.android.youtube,2020-09-27 15:49:48.252,user1,1601236188
com.sec.android.app.launcher,2020-09-27 17:20:20.148,user1,1601241620
com.google.android.youtube,2020-09-27 17:22:20.171,user1,1601241740
com.google.android.youtube,2020-09-27 17:24:20.176,user1,1601241860
com.google.android.youtube,2020-09-27 17:26:20.186,user1,1601241980
com.google.android.youtube,2020-09-27 17:30:20.329,user1,1601242220
com.google.android.youtube,2020-09-27 18:17:44.750,user1,1601245064
com.google.android.youtube,2020-09-27 18:21:44.885,user1,1601245304
com.google.android.youtube,2020-09-27 18:23:47.144,user1,1601245427
com.google.android.youtube,2020-09-27 18:33:47.723,user1,1601246027
com.google.android.youtube,2020-09-27 20:45:43.895,user1,1601253943
com.google.android.youtube,2020-09-27 20:49:44.028,user1,1601254184
com.google.android.youtube,2020-09-27 20:53:44.187,user1,1601254424
com.google.android.youtube,2020-09-27 21:03:44.811,user1,1601255024
com.withyotta.yotta,2020-09-27 21:05:44.822,user1,1601255144
com.withyotta.yotta,2020-09-27 21:07:44.835,user1,1601255264
com.google.android.youtube,2020-09-27 21:09:44.845,user1,1601255384
com.google.android.youtube,2020-09-27 21:23:43.986,user1,1601256223
com.samsung.android.video,2020-09-27 21:43:43.999,user1,1601257423
com.samsung.android.app.notes,2020-09-27 21:49:44.098,user1,1601257784
com.google.android.youtube,2020-09-27 21:58:43.769,user1,1601258323
com.google.android.youtube,2020-09-27 22:04:44.055,user1,1601258684
com.google.android.youtube,2020-09-27 22:08:43.769,user1,1601258923
com.google.android.youtube,2020-09-27 22:12:43.992,user1,1601259163
com.google.android.youtube,2020-09-27 22:14:44.013,user1,1601259284
com.google.android.youtube,2020-09-27 22:18:44.184,user1,1601259524
com.google.android.youtube,2020-09-27 22:22:44.421,user1,1601259764
com.google.android.youtube,2020-09-27 22:32:44.828,user1,1601260364
com.google.android.youtube,2020-09-27 22:38:43.756,user1,1601260723
com.google.android.youtube,2020-09-27 22:40:43.767,user1,1601260843
com.google.android.youtube,2020-09-27 22:42:43.776,user1,1601260963
com.sec.android.app.launcher,2020-09-27 22:52:44.259,user1,1601261564
com.google.android.youtube,2020-09-27 22:54:44.270,user1,1601261684
com.google.android.youtube,2020-09-27 22:56:44.283,user1,1601261804
com.google.android.youtube,2020-09-27 22:58:47.071,user1,1601261927
com.google.android.youtube,2020-09-27 23:04:47.460,user1,1601262287
com.google.android.youtube,2020-09-27 23:18:43.803,user1,1601263123
com.google.android.youtube,2020-09-27 23:24:44.148,user1,1601263484
com.google.android.youtube,2020-09-27 23:26:44.230,user1,1601263604
com.samsung.android.messaging,2020-09-27 23:34:44.622,user1,1601264084
com.android.chrome,2020-09-27 23:36:46.943,user1,1601264206
com.google.android.youtube,2020-09-27 23:38:46.997,user1,1601264326
com.google.android.youtube,2020-09-28 02:23:43.778,user1,1601274223
com.samsung.android.app.notes,2020-09-28 02:25:43.785,user1,1601274343
com.withyotta.yotta,2020-09-28 02:29:43.970,user1,1601274583
com.google.android.youtube,2020-09-28 02:35:44.226,user1,1601274944
com.google.android.youtube,2020-09-28 02:37:44.244,user1,1601275064
com.google.android.youtube,2020-09-28 02:39:44.260,user1,1601275184
com.google.android.youtube,2020-09-28 02:41:44.286,user1,1601275304
com.google.android.youtube,2020-09-28 02:43:44.306,user1,1601275424
com.google.android.youtube,2020-09-28 02:53:44.688,user1,1601276024
com.google.android.youtube,2020-09-28 02:55:44.703,user1,1601276144
com.google.android.youtube,2020-09-28 02:59:44.788,user1,1601276384
com.google.android.youtube,2020-09-28 03:21:45.854,user1,1601277705
com.google.android.youtube,2020-09-28 03:23:45.858,user1,1601277825
com.google.android.youtube,2020-09-28 03:25:45.865,user1,1601277945
com.google.android.youtube,2020-09-28 03:27:45.869,user1,1601278065
com.google.android.youtube,2020-09-28 03:29:45.884,user1,1601278185
com.google.android.youtube,2020-09-28 03:35:46.194,user1,1601278546
com.google.android.youtube,2020-09-28 03:39:46.352,user1,1601278786
com.google.android.youtube,2020-09-28 03:45:48.154,user1,1601279148
com.google.android.youtube,2020-09-28 03:49:48.232,user1,1601279388
com.google.android.youtube,2020-09-28 03:53:48.351,user1,1601279628
com.google.android.youtube,2020-09-28 04:07:48.990,user1,1601280468
com.google.android.youtube,2020-09-28 04:11:49.144,user1,1601280709
com.google.android.youtube,2020-09-28 04:15:49.250,user1,1601280949
com.google.android.youtube,2020-09-28 04:23:49.526,user1,1601281429
com.google.android.youtube,2020-09-28 04:25:49.536,user1,1601281549
com.google.android.youtube,2020-09-28 04:27:49.549,user1,1601281669
com.google.android.youtube,2020-09-28 04:31:49.644,user1,1601281909
com.sec.android.app.clockpackage,2020-09-28 04:37:49.903,user1,1601282269
com.microsoft.office.outlook,2020-09-28 04:41:49.987,user1,1601282509
com.microsoft.office.outlook,2020-09-28 04:43:50.000,user1,1601282630
com.sec.android.app.launcher,2020-09-28 05:01:55.069,user1,1601283715
com.samsung.android.app.notes.addons,2020-09-28 05:03:55.082,user1,1601283835
com.discoverfinancial.mobile,2020-09-28 05:29:56.976,user1,1601285396
com.novel.fiction.read.story.book,2020-09-28 05:31:56.993,user1,1601285516
com.novel.fiction.read.story.book,2020-09-28 05:33:57.125,user1,1601285637
com.android.chrome,2020-09-28 11:53:43.775,user1,1601308423
com.google.android.youtube,2020-09-28 13:14:43.128,user1,1601313283
com.google.android.youtube,2020-09-28 13:16:43.148,user1,1601313403
com.google.android.youtube,2020-09-28 13:49:42.970,user1,1601315382
com.google.android.youtube,2020-09-28 13:51:42.989,user1,1601315502
com.google.android.youtube,2020-09-28 13:53:43.009,user1,1601315623
com.google.android.youtube,2020-09-28 13:55:43.029,user1,1601315743
com.google.android.youtube,2020-09-28 13:57:43.065,user1,1601315863
com.google.android.youtube,2020-09-28 13:59:43.089,user1,1601315983
com.google.android.youtube,2020-09-28 14:01:43.122,user1,1601316103
com.google.android.youtube,2020-09-28 14:03:43.148,user1,1601316223
com.google.android.youtube,2020-09-28 14:05:43.174,user1,1601316343
com.google.android.youtube,2020-09-28 14:07:43.190,user1,1601316463
com.google.android.youtube,2020-09-28 14:09:43.226,user1,1601316583
com.sec.android.app.sbrowser,2020-09-28 15:09:43.000,user1,1601320183
com.sec.android.app.sbrowser,2020-09-28 15:11:43.015,user1,1601320303
com.sec.android.app.launcher,2020-09-28 15:13:43.023,user1,1601320423
com.samsung.android.messaging,2020-09-28 15:19:43.184,user1,1601320783
com.samsung.android.messaging,2020-09-28 15:21:43.203,user1,1601320903
com.samsung.android.messaging,2020-09-28 15:23:43.229,user1,1601321023
com.samsung.android.messaging,2020-09-28 15:25:43.260,user1,1601321143
com.samsung.android.messaging,2020-09-28 15:27:43.289,user1,1601321263
com.sec.android.app.launcher,2020-09-28 15:29:43.404,user1,1601321383
com.samsung.android.messaging,2020-09-28 15:49:42.963,user1,1601322582
com.google.android.youtube,2020-09-28 16:54:42.967,user1,1601326482
com.google.android.youtube,2020-09-28 16:56:43.002,user1,1601326603
com.google.android.youtube,2020-09-28 16:58:43.023,user1,1601326723
com.samsung.android.messaging,2020-09-28 17:00:43.115,user1,1601326843
com.samsung.android.messaging,2020-09-28 17:02:43.174,user1,1601326963
com.sec.android.app.launcher,2020-09-28 17:04:43.181,user1,1601327083
com.google.android.youtube,2020-09-28 17:06:43.217,user1,1601327203
com.google.android.youtube,2020-09-28 17:08:43.260,user1,1601327323
com.google.android.youtube,2020-09-28 17:10:43.286,user1,1601327443
com.google.android.youtube,2020-09-28 17:12:43.316,user1,1601327563
com.google.android.youtube,2020-09-28 17:14:43.345,user1,1601327683
com.google.android.youtube,2020-09-28 17:16:43.355,user1,1601327803
com.google.android.youtube,2020-09-28 17:18:43.368,user1,1601327923
com.google.android.youtube,2020-09-28 17:20:43.380,user1,1601328043
com.google.android.youtube,2020-09-28 17:22:43.420,user1,1601328163
com.google.android.youtube,2020-09-28 17:24:43.473,user1,1601328283
com.google.android.youtube,2020-09-28 17:26:43.515,user1,1601328403
com.google.android.youtube,2020-09-28 17:28:43.555,user1,1601328523
com.google.android.youtube,2020-09-28 17:30:43.584,user1,1601328643
com.google.android.youtube,2020-09-28 17:32:43.607,user1,1601328763
com.google.android.youtube,2020-09-28 17:34:43.631,user1,1601328883
com.google.android.youtube,2020-09-28 17:36:43.663,user1,1601329003
com.google.android.youtube,2020-09-28 17:38:43.693,user1,1601329123
com.google.android.youtube,2020-09-28 17:40:45.720,user1,1601329245
com.google.android.youtube,2020-09-28 17:42:45.737,user1,1601329365
com.google.android.youtube,2020-09-28 17:44:45.766,user1,1601329485
com.google.android.youtube,2020-09-28 17:46:45.789,user1,1601329605
com.google.android.youtube,2020-09-28 17:48:45.822,user1,1601329725
com.google.android.youtube,2020-09-28 17:50:45.841,user1,1601329845
com.google.android.youtube,2020-09-28 17:52:45.875,user1,1601329965
com.google.android.youtube,2020-09-28 17:54:45.903,user1,1601330085
com.android.chrome,2020-09-28 17:56:45.934,user1,1601330205
com.android.chrome,2020-09-28 17:58:45.959,user1,1601330325
com.android.chrome,2020-09-28 20:54:43.026,user1,1601340883
com.google.android.youtube,2020-09-28 21:04:43.286,user1,1601341483
com.google.android.youtube,2020-09-28 21:06:43.295,user1,1601341603
com.google.android.youtube,2020-09-28 21:08:43.299,user1,1601341723
com.google.android.youtube,2020-09-28 21:10:43.315,user1,1601341843
com.google.android.youtube,2020-09-28 21:12:43.326,user1,1601341963
com.google.android.youtube,2020-09-28 21:14:43.414,user1,1601342083
com.google.android.youtube,2020-09-28 21:16:43.421,user1,1601342203
com.google.android.youtube,2020-09-28 21:18:43.431,user1,1601342323
com.audible.application,2020-09-28 21:49:42.944,user1,1601344182
com.sec.android.app.sbrowser,2020-09-28 21:54:43.061,user1,1601344483
com.android.chrome,2020-09-28 21:56:43.065,user1,1601344603
com.android.chrome,2020-09-28 22:09:42.997,user1,1601345382
com.audible.application,2020-09-28 22:11:43.012,user1,1601345503
com.audible.application,2020-09-28 22:19:42.977,user1,1601345982
com.google.android.youtube,2020-09-28 22:54:42.996,user1,1601348082
com.google.android.youtube,2020-09-28 22:56:43.016,user1,1601348203
com.google.android.youtube,2020-09-28 22:58:43.030,user1,1601348323
com.google.android.youtube,2020-09-28 23:00:43.046,user1,1601348443
com.google.android.youtube,2020-09-28 23:02:43.071,user1,1601348563
com.google.android.youtube,2020-09-28 23:04:43.115,user1,1601348683
com.google.android.youtube,2020-09-28 23:06:43.138,user1,1601348803
com.google.android.youtube,2020-09-28 23:08:43.161,user1,1601348923
com.google.android.youtube,2020-09-28 23:10:43.174,user1,1601349043
com.google.android.youtube,2020-09-28 23:12:43.190,user1,1601349163
com.google.android.youtube,2020-09-28 23:14:43.200,user1,1601349283
com.google.android.youtube,2020-09-28 23:16:43.210,user1,1601349403
com.google.android.youtube,2020-09-28 23:18:43.227,user1,1601349523
com.google.android.youtube,2020-09-28 23:20:43.234,user1,1601349643
com.google.android.youtube,2020-09-28 23:22:43.250,user1,1601349763
com.google.android.youtube,2020-09-28 23:24:43.265,user1,1601349883
com.google.android.youtube,2020-09-28 23:26:43.273,user1,1601350003
com.google.android.youtube,2020-09-28 23:28:43.296,user1,1601350123
com.google.android.youtube,2020-09-28 23:30:43.318,user1,1601350243
com.google.android.youtube,2020-09-28 23:32:43.332,user1,1601350363
com.google.android.youtube,2020-09-28 23:34:43.339,user1,1601350483
com.google.android.youtube,2020-09-28 23:36:43.355,user1,1601350603
com.google.android.youtube,2020-09-28 23:38:43.368,user1,1601350723
com.google.android.youtube,2020-09-28 23:40:43.378,user1,1601350843
com.google.android.youtube,2020-09-28 23:42:43.387,user1,1601350963
com.google.android.youtube,2020-09-28 23:44:43.395,user1,1601351083
com.google.android.youtube,2020-09-28 23:46:43.430,user1,1601351203
com.google.android.youtube,2020-09-28 23:48:43.446,user1,1601351323
com.google.android.youtube,2020-09-28 23:50:43.450,user1,1601351443
com.google.android.youtube,2020-09-28 23:52:43.463,user1,1601351563
com.google.android.youtube,2020-09-28 23:54:43.473,user1,1601351683
com.google.android.youtube,2020-09-28 23:56:43.486,user1,1601351803
com.google.android.youtube,2020-09-28 23:58:43.515,user1,1601351923
com.google.android.youtube,2020-09-29 00:00:43.532,user1,1601352043
com.google.android.youtube,2020-09-29 00:02:43.548,user1,1601352163
com.google.android.youtube,2020-09-29 00:04:43.562,user1,1601352283
com.google.android.youtube,2020-09-29 00:06:43.575,user1,1601352403
com.google.android.youtube,2020-09-29 00:08:43.585,user1,1601352523
com.google.android.youtube,2020-09-29 00:10:43.601,user1,1601352643
com.google.android.youtube,2020-09-29 00:12:43.621,user1,1601352763
com.google.android.youtube,2020-09-29 00:14:43.638,user1,1601352883
com.google.android.youtube,2020-09-29 00:16:43.642,user1,1601353003
com.google.android.youtube,2020-09-29 00:18:43.654,user1,1601353123
com.google.android.youtube,2020-09-29 00:20:43.674,user1,1601353243
com.google.android.youtube,2020-09-29 00:22:43.688,user1,1601353363
com.google.android.youtube,2020-09-29 00:24:43.703,user1,1601353483
com.google.android.youtube,2020-09-29 00:26:43.724,user1,1601353603
com.google.android.youtube,2020-09-29 00:28:43.744,user1,1601353723
com.google.android.youtube,2020-09-29 00:30:43.760,user1,1601353843
com.google.android.youtube,2020-09-29 00:32:43.773,user1,1601353963
com.google.android.youtube,2020-09-29 00:34:43.783,user1,1601354083
